Direct GHG Emissions (Metric Tons CO2e),Water Intensity (All Water Sources) (gal/ft²),log_Property Id,log_Year Built,log_Number of Buildings - Self-reported,log_Occupancy,log_Weather Normalized Site Natural Gas Use (therms),log_Direct GHG Emissions (Metric Tons CO2e),log_Property GFA - Self-Reported (ft²),log_Water Intensity (All Water Sources) (gal/ft²),log_Source EUI (kBtu/ft²),log_Community Board,log_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,score
2.9,,15.408410468409318,7.549609165154532,0.6931471805599453,-inf,6.291013429624597,1.0647107369924282,12.093547637188305,,3.261935314328648,0.6931471805599453,4.04305126783455,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.6,921.59,15.408857705609018,7.597897950521784,0.6931471805599453,4.31748811353631,4.732683506287051,-0.5108256237659907,11.071252699892554,6.8261004391883136,5.0670156275323635,0.0,10.318935994253193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
359.6,,15.412532712876951,7.5740450053721995,0.6931471805599453,4.605170185988092,9.277447466502922,5.884992302597465,12.102377409191408,,5.300814246746624,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.4,,15.415102962051135,7.5740450053721995,0.0,4.605170185988092,9.260586618400279,3.8372994592322094,11.388495386592052,,4.833102254034098,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2792.6,21.16,15.422116062916803,7.54274354536855,2.9444389791664403,4.605170185988092,13.264888975623075,7.934728340508094,13.710150042306449,3.052112606990099,5.0689042022202315,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,10.76,15.423279278071657,7.595889917718538,0.6931471805599453,4.174387269895637,,-inf,14.4905146434424,2.3758355547336385,5.27658287440203,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56.5,10.55,14.84259748538426,7.596392304064196,0.0,4.0943445622221,8.354062310008198,4.034240638152395,12.81279282377489,2.3561258599220753,5.8732439157205505,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130.7,,14.842840928705057,7.596392304064196,0.0,4.174387269895637,9.60117226830639,4.872904620630176,14.283737610030904,,0.3364722366212129,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.2,85.28,15.431363052903386,7.603897968521881,1.0986122886681098,4.605170185988092,9.727847623865886,4.3463994570307305,11.031626280462559,4.445939960417534,5.562218910334414,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
175.1,,15.433448046445205,7.60489448081162,0.0,4.605170185988092,10.495728172725821,5.165357239291806,11.620325898579935,,5.781360609301576,0.6931471805599453,10.278562179320224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110.3,,15.434775625348871,7.59488438721652,0.0,4.605170185988092,10.03909740865812,4.703203926259457,9.893437216682626,,5.266826699456666,0.6931471805599453,5.187385805840755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,15.434775823393046,7.59488438721652,0.0,4.605170185988092,,-inf,9.893437216682626,,3.202746442938317,0.6931471805599453,5.187385805840755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49.4,,15.434781368614026,7.59488438721652,0.0,4.605170185988092,9.2548164820767,3.899950424193877,9.297251743965479,,4.4953553199808844,0.6931471805599453,5.187385805840755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,15.434781962743022,7.59488438721652,0.0,4.605170185988092,,-inf,9.297251743965479,,4.557029810660157,0.6931471805599453,5.187385805840755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,15.434782160785941,7.59488438721652,0.0,4.605170185988092,,-inf,9.297251743965479,,3.1945831322991562,0.6931471805599453,5.187385805840755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,15.434782754914467,7.59488438721652,0.0,4.605170185988092,,-inf,11.61645630779712,,1.1631508098056809,0.6931471805599453,5.187385805840755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,39.97,15.57616972077682,7.560601162768557,0.0,4.605170185988092,,-inf,12.900546445741018,3.688129172723232,4.631812116934513,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,54.84,15.57617831731465,7.560601162768557,0.0,4.605170185988092,,-inf,12.646132398402838,4.004419854694114,4.73795129722191,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1618.2,,15.58341132513523,7.564757012905729,0.6931471805599453,4.605170185988092,,7.3890696993737395,12.34753748497882,,4.560172820057356,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,11.74,15.57673624648037,7.584264818389059,0.0,4.605170185988092,,-inf,11.614371328365458,2.4630018143999504,4.789988622980633,2.4849066497880004,5.594711379601839,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21.9,6.17,15.576740885990837,7.564757012905729,0.0,4.605170185988092,8.37378460812088,3.086486636822455,11.692869196978219,1.8196988379172965,4.852811208902689,2.4849066497880004,5.594711379601839,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,27.35,15.585479324984195,7.581719640125308,0.0,4.605170185988092,,-inf,12.586630117932152,3.3087165288679903,5.372960909543803,1.9459101490553132,5.003946305945459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,20.8,15.585479835998992,7.583756300707112,0.0,4.605170185988092,,-inf,13.22610698657311,3.0349529867072724,5.494706180553427,1.9459101490553132,5.003946305945459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,7.97,15.585521567992558,7.605392364814935,1.0986122886681098,4.605170185988092,,-inf,12.750870618465644,2.075684492802124,3.7184382563554808,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.22,15.585528892203616,7.605392364814935,0.0,4.605170185988092,,-inf,12.367340793126296,-1.5141277326297755,5.506550305126492,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1054.1,188.75,15.585550523862622,7.553810852008231,0.6931471805599453,4.605170185988092,12.235144921670095,6.960442601261144,12.450096674423738,5.240423388129134,4.960043507980195,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32.2,,15.589844242965382,7.597897950521784,1.3862943611198906,4.605170185988092,8.759103539621849,3.4719664525503626,11.580584113444043,,2.028148247292285,1.6094379124341003,9.975901233045173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174.9,0.29,14.83878812232584,7.554334823725748,0.0,4.605170185988092,10.489881581504156,5.164214382024556,10.898423092400252,-1.2378743560016174,4.738826570800765,0.0,2.1972245773362196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
752.1,36.46,15.299076809838372,7.565793282428515,0.0,4.605170185988092,11.941711187999681,6.622869293832357,12.721545454385064,3.596215769250517,5.056882545261575,0.0,2.5649493574615367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1217.5,36.97,14.951567945854324,7.60339933974067,0.0,4.605170185988092,12.413174209469469,7.104554854956745,12.683873918973749,3.6101067729485403,5.17953383055807,0.0,10.364166592611527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
449.2,,15.210920495686334,7.599401333415815,0.0,4.605170185988092,11.44252982434826,6.107468222864288,12.145345518460255,,5.10594547390058,0.0,10.364166592611527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
165.1,,14.792895260317076,7.605392364814935,0.0,4.605170185988092,10.344464581645653,5.1065513509260825,14.575278933140986,,5.579729825986222,0.0,10.364166592611527,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
534.4,47.56,14.791838821704221,7.59337419312129,0.0,4.605170185988092,11.608881799607913,6.281144622222436,12.201768395522317,3.861992071822581,4.871373226762748,0.0,10.364198134870271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
440.4,,14.801282948516123,7.593877844605118,0.0,4.605170185988092,10.07081813743112,6.087683404848525,11.922827382533193,,4.802380355275797,0.0,10.364198134870271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
342.0,,14.801291157802169,7.594381242551817,0.0,4.605170185988092,11.168870552387599,5.834810737062605,11.670313755218972,,4.941642422609304,0.0,10.364198134870271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
247.2,40.07,14.801302352174535,7.593877844605118,0.0,4.605170185988092,10.829774158780785,5.510197725583535,11.629035991651786,3.6906279246480533,4.981549713201159,0.0,10.364198134870271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
880.1,55.91,14.79185238251258,7.593877844605118,0.0,4.605170185988092,12.088025324953607,6.780035537379766,12.368897028372325,4.0237432550385535,5.093136515607999,0.0,10.364198134870271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
294.5,44.55,14.791976304714456,7.59337419312129,0.0,4.605170185988092,11.003753473200893,5.685279003091641,11.620864652992793,3.796612153916818,4.887337077751762,0.0,10.364198134870271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
358.1,,14.80122809382972,7.593877844605118,0.0,4.605170185988092,11.210178484485551,5.880812277004387,12.006785991840184,,4.6520537718869415,0.0,10.364198134870271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1590.0,50.47,14.791865943137047,7.594381242551817,0.0,4.605170185988092,12.707631565716614,7.371489295214277,13.157033367089216,3.921379100352171,4.935911747900319,0.0,10.364198134870271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
786.5,39.66,14.791824130620974,7.5953872788539725,0.0,4.605170185988092,11.977239815920251,6.667592722498332,12.598790180815836,3.68034312309165,4.911919321157098,0.0,10.364198134870271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2710.0,47.3,14.809670807074042,7.600902459542082,0.0,4.605170185988092,13.208890187010145,7.904703913873747,13.252248881848343,3.856510295497887,5.8547853481927286,0.0,10.364166592611527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
915.3,23.91,14.810479004794677,7.60489448081162,0.0,4.605170185988092,12.184299828684532,6.819251880390734,13.115614655925908,3.1742967814702334,5.0670156275323635,0.0,10.364166592611527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84.6,,14.95152877303024,7.585281078639126,0.0,4.605170185988092,9.712212028354031,4.437934266612178,12.69364601888597,,5.01529110563245,0.0,2.5649493574615367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1287.4,60.63,15.414108732139674,7.563200592358071,0.0,4.605170185988092,10.4767667128692,7.160379959618515,12.384724978949745,4.1047898200836395,5.101694025043223,0.0,1.9459101490553132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,19.96,15.412283203439157,7.581719640125308,0.0,4.605170185988092,,-inf,12.707562829358825,2.993730270883318,5.367843429196647,0.0,1.9459101490553132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,15.03,15.240422084754686,7.565793282428515,0.0,4.605170185988092,,,11.444539552103764,2.710048203764883,5.230573714461517,0.0,1.9459101490553132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46.1,13.33,15.296916670111893,7.592366128519796,0.0,4.605170185988092,9.069272076693505,3.8308129500026027,13.98921005136713,2.5900171341906173,4.818667360250496,0.0,1.9459101490553132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
402.1,71.05,15.414116212762082,7.578656850594762,0.0,4.605170185988092,9.474856166396124,5.996700813903228,11.489421395782234,4.263383854543109,5.446306244261486,0.0,1.9459101490553132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1302.8,44.1,15.210923220728693,7.601901959875166,0.0,4.605170185988092,12.422649080461552,7.1722710734020785,12.727838209334498,3.7864597824528,5.20839265902005,0.0,1.9459101490553132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,15.296741165347694,7.577633832602728,0.0,4.605170185988092,,-inf,11.841365529894176,,5.292802185859927,0.0,1.9459101490553132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
323.9,3.7,15.297436638098308,7.549609165154532,0.0,4.605170185988092,11.080542808436634,5.7804348261772835,11.077794648906307,1.308332819650179,5.5073619934827445,0.0,2.5649493574615367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
221.3,,15.29419196706213,7.564757012905729,0.0,4.605170185988092,10.71592108265411,5.399519247057004,10.967180530408093,,4.96563792816552,0.0,2.5649493574615367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
279.9,43.8,15.30032743381149,7.563200592358071,0.0,4.553876891600541,10.980963024272757,5.634432396521408,11.983503928966806,3.7796338173824005,5.060060177423779,0.0,7.31455283232408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1544.2,34.63,15.210921486611687,7.603897968521881,0.0,4.605170185988092,12.640845391654706,7.342261255874716,13.163345999023361,3.5447203584143305,5.083885755835849,0.0,3.044522437723423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,14.42835670582098,7.59337419312129,0.0,4.605170185988092,,-inf,12.141630119784898,,5.2548878086207,0.0,7.313886831633462,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,15.280545394605964,7.578145472419466,0.0,4.0943445622221,,-inf,12.391073941945889,,4.962844630259907,0.0,7.313886831633462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,7.24,14.804527450587502,7.587817219993427,0.0,3.4011973816621555,,-inf,13.909632759674698,1.979621206397625,5.460436216024472,0.0,3.367295829986474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98.2,46.45,15.296760490567845,7.580699752224563,0.0,4.605170185988092,9.835289008344846,4.58700621536042,13.152747082038768,3.8383764652598478,4.694096395182493,1.0986122886681098,3.295836866004329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,14.42834857868879,7.59337419312129,0.0,4.605170185988092,,-inf,13.13626628257332,,5.557599964478119,0.0,3.044522437723423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,17.2,14.801736224111524,7.563719668414366,0.0,4.605170185988092,,-inf,12.488884125882066,2.8449093838194073,4.926528784799256,0.0,3.044522437723423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129.3,23.17,15.41258758850015,7.601402334583733,0.0,4.605170185988092,10.205490342269547,4.8621352857778115,10.807746188186444,3.142858338444285,5.049856007249537,0.0,3.044522437723423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
270.2,,15.29840812620461,7.557472901614746,0.0,4.605170185988092,10.837225198014004,5.5991624255260986,11.61557230193037,,4.772378104971998,0.0,3.044522437723423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,14.843439260979098,7.604396348796338,0.0,4.605170185988092,,-inf,11.269910784013607,,5.733664849138071,0.0,3.044522437723423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
161.4,18.17,14.83428350716702,7.557472901614746,0.0,4.605170185988092,10.421596587748377,5.083885755835849,11.156250521031495,2.89977188240808,4.59511985013459,0.0,3.044522437723423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
461.9,,15.297845513888676,7.557472901614746,0.0,4.605170185988092,9.809138410786762,6.13534841743656,11.22426958518863,,5.350909816667207,0.0,3.4965075614664802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
208.3,10.67,14.823189607366562,7.549609165154532,0.0,4.605170185988092,10.711045422111598,5.3389793482669266,11.475161290549211,2.367436065313662,4.467056883858457,0.0,3.044522437723423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.1,,15.297846876528455,7.59337419312129,0.0,4.605170185988092,7.15336457501201,1.8082887711792655,11.082142548877775,,4.252771798816619,0.0,3.4965075614664802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
