Direct GHG Emissions (Metric Tons CO2e),Water Intensity (All Water Sources) (gal/ft²),log_Property Id,log_Year Built,log_Number of Buildings - Self-reported,log_Occupancy,log_Weather Normalized Site Natural Gas Use (therms),log_Direct GHG Emissions (Metric Tons CO2e),log_Property GFA - Self-Reported (ft²),log_Water Intensity (All Water Sources) (gal/ft²),log_Source EUI (kBtu/ft²),log_Community Board,log_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
447.3,40.01,15.29463087940521,7.583247524303362,0.0,4.605170185988092,11.39839413677809,6.103229510438802,11.251560700835821,3.6891294228691436,5.155601064346442,0.0,1.0986122886681098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.0,29.82,15.39165680167179,7.564757012905729,0.0,4.605170185988092,10.294414153523169,5.056245805348308,11.291717539123773,3.3951793093365925,4.384523514872469,2.833213344056216,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.7,2.14,14.848427033868893,7.584264818389059,0.0,4.605170185988092,10.874552413656966,5.487697287709437,12.004170636757276,0.7608058290337602,3.856510295497887,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,,14.847145799149162,7.580699752224563,0.0,4.605170185988092,5.186826990514674,0.0,12.136454578649303,,4.235554730773624,2.0794415416798357,4.804021044733257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.6,0.0,15.076175367378505,7.581719640125308,0.0,4.605170185988092,10.74936011195002,5.440684607834958,10.990566925390514,,4.843399374720342,2.70805020110221,6.030685260261263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4.05,15.233651636032262,7.5740450053721995,0.0,4.605170185988092,,,13.34230179776959,1.3987168811184478,3.6054978451748854,1.6094379124341003,4.6443908991413725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566.0,41.69,14.848570122475868,7.566311014772463,0.0,4.605170185988092,11.650724612758555,6.338594078203183,11.684944128768286,3.7302612918927056,5.085124146086995,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,15.091915552534005,7.579167967396076,0.0,4.605170185988092,,,12.354225373553795,,5.231643233280044,1.791759469228055,4.477336814478207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224.6,,15.212924615467832,7.5652752818989315,0.0,4.605170185988092,,5.414321042304342,11.091711999893924,,4.5612182984589085,2.70805020110221,6.3835066348840055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.5,16.73,15.337317410535876,7.56164174558878,0.0,4.605170185988092,2.174751721484161,4.749270529961848,10.864541302883799,2.8172035149987327,4.7535901911063645,1.6094379124341003,4.727387818712341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257.6,0.78,14.99380487388394,7.5740450053721995,0.0,4.605170185988092,10.866507278207719,5.551407994230199,11.48644801049681,-0.2484613592984996,4.046553898385752,2.3978952727983707,5.5134287461649825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.1,41.54,15.298122318744952,7.572502985020384,1.6094379124341003,4.605170185988092,13.391636795528003,8.09958464936138,13.387667930368487,3.726656818447966,4.8154311114712876,0.6931471805599453,5.272999558563747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.4,29.0,14.797512248402555,7.558516743045645,0.0,4.605170185988092,6.732806476517595,5.4823042026610525,10.948540824109674,3.367295829986474,4.632785353021065,2.0794415416798357,9.60245002503719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.7,,14.851416246502419,7.568379267836522,0.0,4.605170185988092,10.874056220320774,5.574812093359241,11.329182899020827,,4.631812116934513,1.9459101490553132,6.023447592961033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.9,74.14,15.36030541046348,7.554334823725748,0.0,4.605170185988092,7.661950521107016,6.12665081966305,11.129613161503197,4.305955197722586,4.94306997460049,2.4849066497880004,5.476463551931511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.0,,14.846987891007528,7.5652752818989315,0.0,4.605170185988092,11.266154983024862,6.028278520230698,11.991950776186421,,4.663439094112067,1.3862943611198906,4.394449154672439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.9,53.12,15.294762561112943,7.580189417944541,0.0,4.605170185988092,11.029249595150379,5.700109069289892,11.082142548877775,3.9725535051681784,5.127529045567755,1.791759469228055,4.584967478670572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494.2,117.56,15.079362388572305,7.602900462204755,0.0,4.605170185988092,11.510519573132076,6.2029402935545095,11.717090049686636,4.766948841550716,5.058154810064233,1.791759469228055,5.978885764901122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362.9,34.69,15.578979943120748,7.576097340623111,0.6931471805599453,4.605170185988092,11.097873549926069,5.894127314219024,11.712472802429252,3.5464514609816584,4.599152113662528,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224.4,67.83,15.079481623277768,7.59890045687141,0.0,4.605170185988092,10.740293421112636,5.413430173648541,11.001983167731487,4.217004574957988,4.763881877142913,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693.5,,15.212545284312629,7.601901959875166,0.0,4.605170185988092,11.891615977999141,6.541751239754887,12.50769460471564,,4.751000634199631,2.0794415416798357,5.081404364984463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655.9,42.96,15.298491424045622,7.581209826196346,0.0,4.605170185988092,11.817116511297753,6.48600833829969,12.364997624517732,3.7602694502006093,4.674696248636701,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453.4,65.56,14.848801797177154,7.583756300707112,0.0,4.605170185988092,8.158172641550674,6.1167747380734285,11.311237585685308,4.182965753875629,4.784152841516532,1.9459101490553132,10.609106634591393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505.2,110.28,14.850665696158304,7.587817219993427,0.0,4.605170185988092,12.599023104396013,7.316681058719282,12.862859218931522,4.703022586155596,4.998562712861986,0.6931471805599453,5.187385805840755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.0,71.43,15.412975276937528,7.582738488914411,0.0,4.553876891600541,10.791222419059354,5.883322388488279,11.727343055584136,4.268717949166882,5.1896179496246955,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286.6,31.59,15.211864649893533,7.563200592358071,0.0,4.605170185988092,7.207192982444771,5.6580875153940715,11.190389663527862,3.4528406148139936,4.787491742782046,1.9459101490553132,5.187385805840755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.1,23.38,15.198781101953694,7.5766097669730375,0.0,4.605170185988092,11.203981621189202,5.883600901232037,12.301382825334498,3.1518809560439225,4.21803603456465,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483.3,68.56,15.186116496827841,7.5652752818989315,0.0,4.605170185988092,11.479350066997197,6.180637578851038,11.747001043333997,4.227709274289524,5.692384429703832,1.6094379124341003,4.430816798843313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.2,7.22,14.905753252423148,7.580189417944541,0.0,4.605170185988092,10.270513242200797,4.978112102390695,11.156250521031495,1.9768549529047348,5.551796117658319,0.0,6.1070228877422545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142.5,17.9,14.775811285279314,7.554858521040676,0.0,4.605170185988092,,4.959341999708705,11.413105129688017,2.884800712846709,4.789988622980633,1.6094379124341003,4.727387818712341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210.1,,14.795810295807586,7.5652752818989315,0.0,4.605170185988092,7.630898059577463,5.347583607850955,10.858806671377762,,4.513054897080286,1.9459101490553132,6.066108090103747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261.8,20.96,15.296737072900214,7.562161631225652,0.0,4.605170185988092,9.269655902011635,5.5675808534758,11.918390573078392,3.0426158594528414,4.926528784799256,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,15.17591310023331,7.5569505720129,0.0,4.605170185988092,,,13.701489312893111,,5.330784556685538,1.6094379124341003,4.543294782270004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.6,70.14,14.79145339185192,7.571473648851271,0.0,4.605170185988092,10.422177173858906,5.121580188047982,10.915088464214607,4.2504932447120325,4.6061696863211745,1.3862943611198906,5.303304908059076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.7,38.01,15.37730429932794,7.560080465021827,0.0,4.605170185988092,,5.41920668382349,10.915088464214607,3.6378492830011573,4.636668853047462,2.0794415416798357,4.927253685157205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.5,15.075975504220317,7.557472901614746,0.0,4.605170185988092,,,11.175744977598654,4.61015772749913,4.423648309364701,2.4849066497880004,5.5254529391317835,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.6,49.35,14.856804772988664,7.570443252057374,0.0,4.605170185988092,10.722011088612783,5.604330395684541,11.588811854801362,3.8989377658794906,4.0163830207523885,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.2,43.51,15.067010729467036,7.569411792450712,0.0,4.605170185988092,11.046400577878481,5.733988316713267,11.332482143188047,3.772990796732589,4.645351975620923,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.4,38.43,15.281615830664293,7.579678823090456,0.0,4.605170185988092,11.403077116259626,6.237152062857086,11.608235644774552,3.6488384045767526,4.92870191133357,2.4849066497880004,10.716659698193956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9,,15.40954605993305,7.562681246721884,0.0,4.605170185988092,5.892196545449313,0.6418538861723947,11.442932093149693,,4.848116364598481,2.0794415416798357,4.867534450455582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.2,37.22,15.297852327069,7.562161631225652,0.0,4.605170185988092,10.120109886860073,5.610204127696635,11.396391648714276,3.616846251214105,5.418763519623904,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959.2,,14.887126365507141,7.583756300707112,0.0,4.605170185988092,12.24327208651928,6.866099603713304,12.915929439653066,,5.2295030505476765,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,,14.776470976488174,7.580699752224563,0.0,4.605170185988092,6.881000541673317,1.6486586255873816,13.16126096143394,,5.568344503761097,1.9459101490553132,4.976733742420574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.0,,14.841430282572269,7.581209826196346,0.0,4.605170185988092,10.610350243982015,5.308267697401205,11.143845322311495,,4.619073091157083,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259.4,78.58,14.955849711633833,7.562681246721884,0.0,4.605170185988092,10.796388872285187,5.5583712718823435,11.224229545415783,4.364117214130314,4.808927023502111,2.4849066497880004,5.713732805509369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324.4,65.22,15.103413948513653,7.586803535162581,0.0,4.382026634673881,11.079414214972767,5.781977322241258,11.78485918045387,4.177766170361173,4.761318868478023,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291.8,,14.79602000984507,7.580699752224563,0.0,4.605170185988092,11.015374672779188,5.676068636088686,11.443768294272616,,4.869071729774468,2.0794415416798357,9.575052927597383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.1,29.92,15.582476355328975,7.576097340623111,0.0,4.605170185988092,8.850646590214108,3.6136169696133895,13.082120381898456,3.3985271531062766,4.8621352857778115,1.791759469228055,9.059866258621348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.1,0.9,15.114056725257122,7.605392364814935,0.0,4.605170185988092,8.60838581479909,3.1822118404966093,11.106459856528481,-0.10536051565782628,3.3877743613300146,2.0794415416798357,5.739792912179234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.6,29.83,14.777572807236577,7.556427969440253,0.0,4.605170185988092,10.577757677326384,5.239628370199357,12.021049442574514,3.395514598526657,5.1647859739235145,1.6094379124341003,3.9512437185814275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376.8,46.1,15.29888693734614,7.5822291942764615,0.0,4.605170185988092,11.248003732968774,5.931714542702208,11.237356399602248,3.8308129500026027,5.0682750735426705,0.0,1.9459101490553132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329.1,61.38,14.843577699560257,7.578145472419466,0.0,4.605170185988092,8.433811582477187,5.796361655949294,11.313254269841162,4.1170840491915905,4.507557357121091,1.9459101490553132,6.066108090103747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437.1,,15.573810446798467,7.566311014772463,0.0,4.605170185988092,11.404083339982748,6.080162001869269,11.491190972824223,,4.844974178195408,2.1972245773362196,5.3612921657094255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.0,,15.00028311152885,7.569927655242652,0.0,4.605170185988092,11.06977406588073,5.831882477283517,11.16336798880036,,4.95723451736914,2.1972245773362196,8.517393171418904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,14.8020017518943,7.589335823170617,0.0,4.605170185988092,,,11.970983023197563,,5.01396308418893,2.772588722239781,6.828712071641684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541.0,34.73,14.803024791618768,7.565793282428515,0.0,4.605170185988092,11.531381107057644,6.293419278846481,12.236495152341421,3.5476038667559826,4.817050545023591,1.9459101490553132,5.209486152841421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.2,,14.795746885230267,7.564238475170491,0.0,4.605170185988092,10.991828942307958,5.6461533618195645,11.77528972943772,,4.33729074083249,1.9459101490553132,5.272999558563747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.2,21.8,14.801384067296635,7.564757012905729,0.0,4.605170185988092,9.596887661229703,4.359269647551265,12.61386836897662,3.0819099697950434,5.107762004826979,1.791759469228055,4.382026634673881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.4,,15.076652326074507,7.60489448081162,0.0,4.605170185988092,10.468710448362797,5.120386158055375,11.463777236703498,,5.055608659738987,1.6094379124341003,5.5254529391317835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.8,,15.318425279095097,7.5766097669730375,0.0,4.248495242049359,9.96715694609172,4.613138355637268,11.067637862674893,,4.175924549214524,2.6390573296152584,10.839600519357369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1589.8,,14.803078057913563,7.575584651557793,0.0,4.605170185988092,12.69520250915428,7.371363501139013,12.929089259692397,,5.051137237405586,2.833213344056216,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.6,577.15,14.843110795115663,7.582738488914411,0.0,4.605170185988092,10.646973697255357,5.340418542566672,11.004995644316264,6.358102198060921,4.897839799950911,2.833213344056216,6.716594773520978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443.8,,15.296761172627615,7.564238475170491,0.0,4.605170185988092,8.12985283316662,6.095374010498493,11.32091714258673,,4.8721392168423305,1.0986122886681098,5.081404364984463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395.6,33.1,14.79723953110643,7.5822291942764615,0.0,4.605170185988092,,5.980403599748557,11.313132162264234,3.4995332823830174,4.808927023502111,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.1,,14.822680576810452,7.593877844605118,0.0,4.605170185988092,10.370304860848622,5.017941869278694,10.921233183065615,,5.277604324950495,1.9459101490553132,5.003946305945459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.5,32.14,15.297777833776657,7.569927655242652,1.791759469228055,4.605170185988092,11.088751431256087,5.754158681981268,12.228122745366832,3.4701013603093664,3.871201010907891,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474.7,45.5,15.584226554023717,7.60339933974067,0.0,4.605170185988092,11.487539962387018,6.162683025557272,12.636857811620096,3.817712325956905,4.978112102390695,0.6931471805599453,2.70805020110221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
